number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n,dist_to_center,price
0.0,1.0,365.0,1.0,0.0,0.6743164473143755,699
0.0,1.0,0.0,106.0,1.0,24.56189908496472,175
0.0,1.0,0.0,19.0,2.0,3.410938161415905,100
0.0,1.0,0.0,75.0,1.0,15.534834513644155,90
0.0,1.0,0.0,2.0,0.0,8.109386731131405,100
0.0,1.0,0.0,21.0,0.0,9.070169387500338,35
22.0,1.0,339.0,144.0,1.0,14.125869618408725,107
2.0,1.0,3.0,12.0,0.0,6.493861972500385,100
3.0,1.0,31.0,6.0,0.0,9.671656342255112,50
14.0,1.0,29.0,5.0,1.0,1.5304304108868139,155
194.0,1.0,26.0,19.0,0.0,3.850076053046015,60
1.0,1.0,0.0,6.0,0.0,9.020895893417956,65
20.0,2.0,164.0,22.0,0.0,12.492258486194107,65
12.0,1.0,0.0,6.0,0.0,8.47034885968788,40
1.0,1.0,0.0,19.0,0.0,3.6080009695375668,79
0.0,1.0,0.0,21.0,0.0,7.8333249048221525,50
1.0,1.0,87.0,24.0,0.0,11.232749457644795,125
45.0,2.0,337.0,79.0,0.0,10.71401299587783,45
106.0,8.0,104.0,12.0,0.0,5.068034113572747,60
15.0,1.0,0.0,2.0,1.0,8.603590930877575,108
5.0,2.0,0.0,23.0,0.0,4.095765572733859,80
0.0,121.0,348.0,1.0,1.0,0.7827718398906441,239
2.0,4.0,364.0,59.0,0.0,14.588418863782833,65
163.0,3.0,75.0,4.0,0.0,4.8652573483724,82
20.0,1.0,2.0,101.0,1.0,5.828054210399153,158
51.0,4.0,82.0,27.0,2.0,3.987980649110462,100
14.0,3.0,210.0,84.0,0.0,11.751884937703442,31
0.0,1.0,311.0,34.0,1.0,10.19201561082737,300
1.0,1.0,0.0,12.0,0.0,5.141103226266332,60
13.0,1.0,0.0,34.0,1.0,9.760567391155348,125
0.0,1.0,201.0,1.0,0.0,0.5585998945316119,382
66.0,3.0,49.0,2.0,0.0,8.91414343247434,47
23.0,2.0,97.0,2.0,0.0,7.840235432085674,70
0.0,1.0,0.0,44.0,0.0,8.732992791311831,38
0.0,1.0,365.0,24.0,1.0,11.118632037452988,350
34.0,8.0,341.0,70.0,0.0,13.026124568809827,75
30.0,1.0,281.0,24.0,1.0,11.10327613763266,185
2.0,1.0,0.0,49.0,0.0,6.424926181328896,75
1.0,1.0,0.0,19.0,1.0,3.493219511381057,250
0.0,1.0,287.0,2.0,1.0,8.032368897385144,575
0.0,1.0,134.0,1.0,1.0,1.5924578635956,199
1.0,1.0,0.0,2.0,1.0,6.599678759769529,300
82.0,1.0,325.0,163.0,0.0,27.320429681754817,99
2.0,4.0,332.0,12.0,1.0,5.604826274550948,100
9.0,1.0,0.0,8.0,0.0,4.785621162627423,100
95.0,1.0,71.0,6.0,1.0,8.619301070546886,138
89.0,1.0,310.0,17.0,0.0,11.861825747304096,125
1.0,2.0,51.0,15.0,1.0,9.887971062089223,85
85.0,1.0,211.0,51.0,0.0,3.070064191213179,100
58.0,1.0,307.0,12.0,0.0,6.282519780386906,99
42.0,1.0,335.0,50.0,1.0,2.0461092572608095,650
26.0,1.0,267.0,53.0,1.0,4.658327624676155,240
0.0,1.0,0.0,45.0,0.0,6.292636210859506,63
0.0,1.0,90.0,183.0,0.0,22.731428788352673,67
1.0,1.0,0.0,24.0,1.0,11.189917264307393,205
0.0,2.0,36.0,21.0,0.0,7.6443833800114716,40
3.0,1.0,0.0,13.0,1.0,8.083840857905198,175
1.0,1.0,0.0,12.0,0.0,6.057156218752944,125
6.0,1.0,0.0,6.0,0.0,8.398456383008671,50
0.0,1.0,0.0,28.0,1.0,3.2222929197298624,150
26.0,1.0,26.0,24.0,1.0,11.467653340131012,150
2.0,3.0,314.0,12.0,1.0,6.398083098354851,90
104.0,1.0,5.0,7.0,1.0,0.6518816069862365,125
1.0,1.0,26.0,30.0,0.0,10.175758701800168,50
19.0,2.0,0.0,15.0,1.0,9.5109458479167,112
2.0,1.0,187.0,7.0,0.0,0.8386931420884388,92
0.0,2.0,0.0,76.0,2.0,16.262649787436313,15
1.0,7.0,24.0,25.0,1.0,3.718319484649545,130
0.0,1.0,1.0,5.0,1.0,0.8163284867006919,250
36.0,1.0,0.0,19.0,1.0,3.0515393896887635,149
18.0,1.0,9.0,27.0,1.0,4.082477141102196,250
1.0,11.0,61.0,53.0,1.0,4.37313035733937,190
1.0,15.0,1.0,31.0,0.0,7.905311982206086,40
1.0,3.0,14.0,19.0,0.0,3.6012867362787144,105
16.0,5.0,222.0,79.0,0.0,13.16207875136277,57
9.0,1.0,87.0,12.0,0.0,6.349506666039383,60
0.0,1.0,199.0,16.0,1.0,10.154727226661718,170
23.0,1.0,104.0,2.0,0.0,7.049040838344923,90
56.0,1.0,249.0,30.0,0.0,9.934455435963725,80
13.0,1.0,171.0,12.0,1.0,7.011103917566463,190
1.0,87.0,323.0,14.0,1.0,2.4449123173941327,191
1.0,1.0,90.0,8.0,0.0,5.202674309925644,980
213.0,1.0,277.0,19.0,1.0,3.4784161485328133,179
5.0,1.0,0.0,52.0,0.0,3.5349379003385337,200
3.0,1.0,0.0,28.0,1.0,3.822798999010485,130
10.0,5.0,90.0,37.0,0.0,15.119902334034933,62
12.0,1.0,0.0,20.0,1.0,4.022902873771287,175
3.0,1.0,354.0,20.0,1.0,4.0825059675494435,475
1.0,1.0,0.0,6.0,1.0,8.82659455064485,115
20.0,1.0,364.0,15.0,0.0,10.355528346478211,70
1.0,2.0,269.0,73.0,0.0,17.824410331003133,138
0.0,1.0,99.0,43.0,0.0,6.080831978678464,52
26.0,7.0,359.0,110.0,0.0,19.840403970644097,30
15.0,1.0,0.0,8.0,1.0,4.013330246077475,149
33.0,1.0,86.0,59.0,0.0,14.32390904717349,39
28.0,3.0,0.0,21.0,0.0,8.834921778082085,50
9.0,2.0,179.0,84.0,1.0,11.255759887524464,150
97.0,4.0,262.0,69.0,0.0,16.24756203561601,47
0.0,2.0,127.0,14.0,1.0,1.8978752061572053,215
33.0,1.0,0.0,12.0,1.0,5.881362940596021,250
102.0,3.0,222.0,4.0,1.0,4.572629077030749,150
25.0,1.0,198.0,45.0,0.0,5.858420939639935,85
4.0,1.0,75.0,12.0,1.0,7.278674451696808,101
0.0,1.0,365.0,167.0,0.0,19.72900127353196,45
22.0,1.0,17.0,23.0,1.0,4.25579445575727,225
9.0,1.0,0.0,20.0,1.0,3.722801178047156,109
32.0,4.0,27.0,28.0,0.0,2.454594143071361,80
40.0,1.0,123.0,46.0,1.0,19.994141997766118,65
0.0,2.0,0.0,17.0,1.0,11.82453515455295,150
70.0,1.0,31.0,52.0,0.0,3.4199989708284293,115
55.0,4.0,127.0,168.0,0.0,11.783365632287438,0
0.0,1.0,158.0,28.0,1.0,4.249672016881989,140
0.0,3.0,0.0,27.0,0.0,4.295706673268474,200
2.0,1.0,17.0,14.0,1.0,2.097458959788118,300
44.0,1.0,226.0,12.0,1.0,5.337341707950126,160
23.0,1.0,0.0,12.0,0.0,4.853641798778725,78
1.0,1.0,0.0,12.0,0.0,5.577920503906383,65
5.0,3.0,0.0,12.0,1.0,5.787140230225661,349
2.0,6.0,90.0,4.0,0.0,5.3183932399354195,85
2.0,1.0,0.0,21.0,0.0,9.509295980188622,66
69.0,6.0,27.0,6.0,0.0,10.689133415197947,62
0.0,11.0,199.0,1.0,1.0,0.9047512156644311,718
34.0,2.0,105.0,6.0,0.0,8.415659061676784,40
71.0,1.0,135.0,30.0,0.0,10.04240317731787,55
2.0,1.0,0.0,5.0,1.0,1.5793493226630948,110
134.0,3.0,245.0,6.0,0.0,8.937954480017742,68
9.0,1.0,12.0,15.0,1.0,9.638569010071775,85
3.0,3.0,0.0,7.0,0.0,0.9927873977326598,105
2.0,1.0,0.0,28.0,0.0,3.684428615723714,100
5.0,2.0,334.0,13.0,0.0,7.806717265319831,175
7.0,1.0,0.0,4.0,0.0,6.74085470102719,65
9.0,1.0,60.0,21.0,0.0,8.136435481615958,50
0.0,3.0,188.0,2.0,0.0,8.036271892975966,53
0.0,1.0,0.0,20.0,0.0,4.943043043358544,40
19.0,1.0,0.0,12.0,1.0,5.563570124658032,280
4.0,1.0,260.0,7.0,1.0,0.6475031679220633,179
11.0,2.0,0.0,46.0,0.0,20.851856030790046,50
18.0,1.0,4.0,21.0,0.0,8.286724763730811,62
2.0,1.0,44.0,7.0,1.0,0.5926886412565331,225
3.0,1.0,0.0,30.0,0.0,10.403811731871386,60
0.0,1.0,0.0,14.0,0.0,1.5606822364628308,195
11.0,1.0,180.0,7.0,1.0,0.8045158107532386,500
62.0,4.0,30.0,54.0,0.0,13.704644674278116,37
308.0,1.0,99.0,21.0,1.0,9.945883299433286,100
29.0,2.0,339.0,23.0,0.0,4.840971094212551,115
0.0,1.0,12.0,21.0,0.0,7.844142943807347,43
2.0,1.0,83.0,7.0,0.0,0.9163057990584232,95
7.0,1.0,1.0,64.0,1.0,3.884755066839604,200
116.0,3.0,73.0,6.0,0.0,9.46206112233024,65
0.0,1.0,247.0,27.0,1.0,3.8953779292328945,250
38.0,2.0,270.0,4.0,0.0,5.854551181702998,65
1.0,1.0,0.0,45.0,1.0,6.35886706646336,200
20.0,30.0,359.0,7.0,0.0,0.9765915089419167,199
0.0,1.0,0.0,12.0,0.0,5.721951017017734,49
8.0,1.0,141.0,21.0,1.0,8.17330749573121,225
1.0,1.0,0.0,68.0,1.0,2.1443927981591044,250
4.0,1.0,38.0,43.0,1.0,5.760322537833586,200
4.0,3.0,0.0,12.0,0.0,5.688321793460139,78
1.0,1.0,24.0,81.0,0.0,9.914080011883948,59
27.0,1.0,280.0,12.0,1.0,5.950294451292027,200
1.0,1.0,0.0,25.0,1.0,3.8395658560946635,120
8.0,2.0,0.0,8.0,0.0,5.219960664187251,50
0.0,121.0,365.0,7.0,1.0,1.1106754287571665,239
2.0,1.0,0.0,19.0,1.0,3.833205888150248,99
1.0,1.0,0.0,113.0,0.0,6.897401668196699,58
81.0,1.0,84.0,15.0,0.0,10.723956331514774,27
0.0,103.0,223.0,2.0,0.0,6.98155663026186,37
0.0,1.0,87.0,15.0,1.0,10.027499914094504,100
0.0,5.0,249.0,64.0,0.0,4.288913276190704,62
187.0,3.0,352.0,152.0,0.0,21.626642798254682,40
39.0,1.0,89.0,12.0,1.0,5.020756255409376,255
2.0,1.0,0.0,28.0,1.0,3.6969516536955362,275
15.0,1.0,12.0,56.0,1.0,5.9067780421680105,89
0.0,1.0,49.0,26.0,1.0,1.9391203784423945,199
1.0,1.0,20.0,22.0,1.0,14.3151818992597,150
22.0,2.0,0.0,76.0,0.0,16.567319817407178,43
32.0,1.0,60.0,12.0,1.0,5.856303427619678,289
2.0,2.0,178.0,183.0,0.0,23.340732496856656,42
55.0,1.0,35.0,15.0,0.0,10.421037774080418,75
4.0,1.0,0.0,19.0,0.0,3.9494052931936756,85
0.0,1.0,0.0,30.0,0.0,9.713864950560138,50
23.0,3.0,362.0,68.0,0.0,2.773599760463347,80
14.0,1.0,327.0,26.0,1.0,1.9205705903387071,210
3.0,3.0,0.0,22.0,0.0,12.781738340294869,85
0.0,1.0,0.0,48.0,1.0,3.4304400265569472,400
140.0,1.0,66.0,4.0,0.0,5.816620134865701,100
201.0,2.0,88.0,106.0,0.0,24.10527732676157,35
9.0,1.0,65.0,29.0,1.0,9.362900293735615,125
3.0,1.0,66.0,28.0,1.0,3.4375745297707008,150
7.0,1.0,157.0,70.0,1.0,12.888081267259386,140
11.0,1.0,200.0,8.0,1.0,4.364541562256847,195
2.0,1.0,0.0,21.0,0.0,8.243214838831705,49
0.0,1.0,0.0,12.0,1.0,6.599236396886385,150
3.0,1.0,0.0,60.0,1.0,5.215993357953328,175
0.0,1.0,365.0,68.0,0.0,2.4216065198529417,199
16.0,1.0,0.0,13.0,0.0,7.847133901875354,135
7.0,1.0,0.0,22.0,1.0,11.734050789715631,90
0.0,1.0,0.0,15.0,0.0,9.612868718931308,120
2.0,1.0,365.0,117.0,0.0,15.438913045153079,59
16.0,1.0,136.0,12.0,1.0,7.28068867778169,200
0.0,1.0,0.0,11.0,1.0,3.2099491754940854,175
17.0,1.0,129.0,8.0,0.0,5.0869586027669,80
1.0,9.0,226.0,23.0,1.0,4.177046436193079,150
0.0,28.0,342.0,23.0,2.0,5.207329141424426,32
0.0,1.0,0.0,3.0,0.0,8.37241052651985,55
9.0,3.0,326.0,54.0,0.0,13.505443349685672,35
36.0,1.0,0.0,56.0,0.0,6.168946386463135,49
8.0,1.0,0.0,12.0,0.0,5.100391995848982,70
5.0,3.0,59.0,6.0,0.0,8.648488994030126,35
7.0,3.0,0.0,44.0,0.0,8.840669754120453,35
1.0,2.0,0.0,14.0,0.0,2.1251151907284007,83
0.0,1.0,363.0,1.0,0.0,1.4593487305003823,65
3.0,2.0,365.0,15.0,0.0,11.12637546298483,99
19.0,1.0,0.0,11.0,1.0,3.175484907434659,185
16.0,327.0,329.0,43.0,0.0,6.022883793237401,256
1.0,1.0,0.0,12.0,0.0,5.091931140845512,49
13.0,1.0,27.0,12.0,1.0,5.493794237817587,128
0.0,1.0,195.0,193.0,1.0,20.28416004258817,70
3.0,4.0,359.0,85.0,1.0,20.87764156189834,246
9.0,1.0,0.0,56.0,0.0,5.129420194297814,55
3.0,1.0,0.0,2.0,1.0,7.457495831054007,249
296.0,1.0,187.0,6.0,1.0,9.752734163449855,135
38.0,1.0,170.0,68.0,1.0,2.6551925269293837,200
0.0,1.0,198.0,53.0,1.0,4.516500941838986,175
269.0,3.0,158.0,12.0,0.0,5.682696103399217,123
1.0,1.0,0.0,11.0,1.0,3.5957627066320272,300
0.0,23.0,325.0,5.0,1.0,1.9378965055030228,220
2.0,17.0,347.0,21.0,0.0,8.584477680099758,47
14.0,1.0,293.0,7.0,0.0,0.9735691117178795,130
10.0,1.0,211.0,25.0,0.0,4.1747096683564004,50
0.0,1.0,83.0,28.0,1.0,3.323337298714494,250
12.0,1.0,0.0,23.0,1.0,4.216647631467755,92
1.0,2.0,0.0,0.0,2.0,12.885172868898087,60
0.0,6.0,173.0,4.0,1.0,6.64136211001291,500
13.0,2.0,9.0,12.0,1.0,4.789810203689927,345
7.0,1.0,0.0,79.0,2.0,12.389144899856161,65
7.0,1.0,0.0,12.0,1.0,5.663907174063626,200
28.0,5.0,267.0,2.0,0.0,6.13366193394813,60
0.0,232.0,302.0,77.0,1.0,5.048305176427259,282
21.0,1.0,0.0,25.0,1.0,4.368289159392143,115
0.0,1.0,0.0,14.0,0.0,2.3477424026322606,100
8.0,2.0,1.0,21.0,0.0,9.704926362093047,37
7.0,1.0,0.0,6.0,0.0,8.514059279002167,45
0.0,121.0,363.0,71.0,1.0,0.17618347058132608,239
65.0,5.0,85.0,103.0,0.0,9.513011078551184,35
3.0,2.0,90.0,1.0,1.0,0.8775188834305675,1000
1.0,1.0,0.0,8.0,1.0,2.4550686559349733,120
0.0,1.0,0.0,12.0,0.0,5.336034800439293,55
23.0,3.0,8.0,45.0,0.0,5.463998765662598,75
5.0,1.0,0.0,25.0,0.0,3.3600452460255794,75
8.0,1.0,3.0,118.0,0.0,12.8374761268682,44
1.0,1.0,49.0,111.0,1.0,12.95183904998109,67
0.0,2.0,0.0,6.0,0.0,9.29515480449402,89
19.0,2.0,250.0,56.0,0.0,5.13905491920763,60
12.0,1.0,0.0,30.0,1.0,11.707983488408487,99
104.0,2.0,364.0,8.0,0.0,5.0544955230646496,109
0.0,1.0,0.0,45.0,0.0,6.228211399098134,55
0.0,1.0,158.0,28.0,1.0,3.667047824978735,150
14.0,3.0,22.0,28.0,2.0,2.9177204004697384,35
73.0,1.0,209.0,19.0,1.0,3.8175468525298273,185
6.0,2.0,0.0,26.0,0.0,1.5257651567739905,81
9.0,1.0,176.0,98.0,0.0,7.961263995739886,39
4.0,4.0,136.0,56.0,0.0,6.119754706103828,39
5.0,31.0,246.0,7.0,1.0,0.8750844886551479,96
0.0,1.0,0.0,17.0,1.0,11.038710914280054,150
62.0,1.0,21.0,71.0,2.0,0.5136945117842864,99
26.0,2.0,160.0,53.0,0.0,4.395209418932489,85
1.0,2.0,0.0,52.0,0.0,3.5242754299968095,110
0.0,1.0,0.0,45.0,0.0,6.5040839109469495,70
1.0,1.0,0.0,19.0,1.0,3.563049963464903,250
1.0,1.0,0.0,4.0,0.0,5.270542535335468,50
3.0,15.0,0.0,31.0,0.0,7.988636519941551,40
21.0,4.0,351.0,2.0,0.0,7.733866833497642,75
4.0,2.0,117.0,11.0,0.0,3.4337024505214875,130
49.0,2.0,180.0,2.0,0.0,8.197477446902491,95
0.0,1.0,0.0,6.0,0.0,8.06975472704143,36
24.0,1.0,77.0,37.0,1.0,13.553921382498537,148
26.0,2.0,34.0,21.0,0.0,7.976835956009538,74
4.0,1.0,221.0,28.0,1.0,3.1888951375826453,110
0.0,1.0,48.0,2.0,0.0,6.236659587502972,65
6.0,1.0,0.0,19.0,0.0,3.403616741759457,97
1.0,1.0,0.0,12.0,0.0,6.140412694739878,89
9.0,2.0,0.0,34.0,1.0,8.555333599023607,380
1.0,1.0,0.0,6.0,1.0,9.391199581056217,85
2.0,1.0,87.0,10.0,0.0,10.181084406408608,100
2.0,1.0,0.0,2.0,1.0,7.00411182955333,199
4.0,2.0,0.0,152.0,1.0,21.15840589680499,228
6.0,4.0,278.0,22.0,0.0,12.24374978283959,39
1.0,1.0,0.0,32.0,1.0,7.571914089423556,195
4.0,1.0,0.0,68.0,0.0,2.7103340238053146,80
10.0,1.0,61.0,19.0,1.0,3.5911343538824774,190
29.0,1.0,173.0,28.0,1.0,2.392011722936667,170
2.0,6.0,269.0,6.0,1.0,9.186872388529743,65
12.0,4.0,333.0,111.0,0.0,12.889788624209476,56
51.0,1.0,297.0,111.0,1.0,13.452688655635972,300
45.0,1.0,0.0,8.0,0.0,5.227227142333967,99
7.0,1.0,346.0,7.0,1.0,0.7585867003106778,300
5.0,1.0,66.0,56.0,1.0,5.677362488809727,149
0.0,1.0,0.0,14.0,0.0,1.812882146485982,105
23.0,1.0,298.0,25.0,0.0,4.31065706200016,68
266.0,1.0,345.0,173.0,1.0,15.750243596237993,95
24.0,8.0,114.0,21.0,0.0,9.542620852975695,53
13.0,1.0,0.0,12.0,1.0,5.5398206772064045,124
18.0,1.0,325.0,20.0,0.0,4.73838115318137,100
0.0,1.0,359.0,39.0,1.0,6.175017332534,150
0.0,1.0,361.0,14.0,1.0,2.5129779599762867,332
4.0,1.0,0.0,8.0,1.0,2.297276129229085,325
0.0,1.0,0.0,21.0,0.0,7.841054084461125,85
1.0,1.0,0.0,12.0,0.0,5.727748925965628,100
4.0,1.0,5.0,14.0,0.0,1.5222108692974468,120
1.0,2.0,0.0,8.0,0.0,5.212872621114384,98
1.0,4.0,6.0,37.0,0.0,16.13026928983691,120
10.0,1.0,35.0,21.0,0.0,8.460293788648437,81
46.0,1.0,300.0,54.0,1.0,14.098826381354082,60
49.0,1.0,0.0,9.0,1.0,4.821248018581094,119
6.0,1.0,0.0,12.0,0.0,6.273568947595877,60
8.0,1.0,159.0,21.0,0.0,8.22277596365594,66
1.0,1.0,0.0,32.0,0.0,7.356110436723011,119
0.0,1.0,43.0,12.0,1.0,4.981271560720562,280
5.0,5.0,270.0,10.0,1.0,10.778692291733416,189
105.0,1.0,276.0,11.0,1.0,3.1580442087809337,175
10.0,1.0,0.0,4.0,1.0,5.970926453772241,121
1.0,1.0,0.0,15.0,1.0,10.251899741321228,82
157.0,1.0,15.0,44.0,1.0,8.076142062501244,98
0.0,1.0,365.0,4.0,1.0,6.661277782615257,175
2.0,1.0,320.0,1.0,1.0,1.6341115847020946,489
1.0,121.0,365.0,7.0,1.0,1.1172617544859307,239
0.0,327.0,354.0,1.0,1.0,0.373084787068326,230
1.0,2.0,6.0,12.0,1.0,5.68471949762956,184
17.0,1.0,254.0,7.0,1.0,0.4792469520331924,200
32.0,2.0,20.0,79.0,1.0,10.678866140431774,139
0.0,1.0,365.0,116.0,0.0,14.363721671788133,90
1.0,2.0,0.0,12.0,0.0,5.414459236010947,100
0.0,1.0,365.0,77.0,0.0,4.710133555907947,1500
8.0,2.0,295.0,21.0,0.0,7.8438464508143255,90
11.0,1.0,156.0,56.0,0.0,6.363335375118107,29
0.0,1.0,0.0,12.0,1.0,5.465147382165199,139
0.0,1.0,0.0,27.0,0.0,4.1164064707688075,50
0.0,8.0,89.0,144.0,1.0,14.016412507634243,178
0.0,2.0,308.0,2.0,0.0,8.55910964869222,65
4.0,1.0,0.0,6.0,0.0,8.795660096603171,47
25.0,3.0,332.0,31.0,0.0,6.435611526397177,55
0.0,2.0,83.0,15.0,0.0,9.68552801059966,100
5.0,1.0,0.0,20.0,1.0,5.35378385558499,60
0.0,1.0,0.0,21.0,0.0,8.32835220251018,55
28.0,1.0,78.0,171.0,0.0,16.36350348590716,80
1.0,2.0,145.0,8.0,1.0,3.5837019958362593,135
22.0,1.0,3.0,192.0,1.0,16.090108220357614,100
240.0,2.0,253.0,152.0,1.0,21.283885830615038,95
0.0,232.0,251.0,71.0,1.0,0.18521295292051773,317
2.0,1.0,0.0,12.0,1.0,5.501005648971498,175
2.0,2.0,0.0,22.0,1.0,11.798930706743771,80
92.0,1.0,316.0,19.0,1.0,2.912526305634897,295
5.0,1.0,0.0,6.0,1.0,10.230975592794218,79
6.0,4.0,32.0,79.0,0.0,12.785336421208417,45
73.0,1.0,284.0,8.0,1.0,2.085741244775296,250
0.0,1.0,0.0,29.0,0.0,9.405643110604139,60
36.0,5.0,180.0,20.0,0.0,5.657094494017613,60
1.0,1.0,0.0,15.0,0.0,9.745666124497903,51
0.0,1.0,0.0,8.0,1.0,4.0648895130302565,199
0.0,1.0,0.0,12.0,0.0,6.3310682824967675,60
18.0,1.0,182.0,11.0,1.0,3.090119902000409,140
1.0,2.0,339.0,6.0,2.0,9.406300223717835,19
109.0,3.0,241.0,6.0,1.0,9.248595455556803,150
28.0,1.0,74.0,69.0,1.0,15.1763244484279,60
28.0,5.0,359.0,21.0,0.0,7.936856939649911,70
0.0,1.0,0.0,15.0,0.0,9.570162033344017,45
106.0,1.0,28.0,15.0,1.0,9.927163475920565,100
1.0,37.0,31.0,81.0,0.0,9.437052979582468,32
3.0,1.0,58.0,11.0,1.0,2.5607535796002683,220
35.0,1.0,283.0,6.0,1.0,9.41380670686144,199
56.0,1.0,0.0,56.0,0.0,6.246487241042474,30
26.0,1.0,128.0,2.0,1.0,8.309495491609825,400
0.0,1.0,0.0,56.0,0.0,5.836163017015133,70
120.0,2.0,96.0,16.0,1.0,8.599848710721062,170
26.0,3.0,250.0,28.0,1.0,3.0873141185531834,100
37.0,2.0,72.0,6.0,0.0,8.507401506877317,55
86.0,1.0,173.0,20.0,0.0,5.392198647336737,89
4.0,1.0,0.0,12.0,0.0,6.126984422389311,55
193.0,2.0,292.0,15.0,1.0,10.114632074388295,120
50.0,1.0,12.0,4.0,1.0,5.592819177971642,100
0.0,1.0,0.0,24.0,1.0,11.201532997437377,250
7.0,1.0,0.0,2.0,1.0,7.246519121329007,140
3.0,1.0,0.0,45.0,0.0,6.676646095687451,60
22.0,1.0,189.0,70.0,1.0,12.205583308664753,169
0.0,1.0,0.0,1.0,1.0,1.6684840946234716,150
11.0,1.0,38.0,49.0,1.0,6.304005263594367,140
8.0,5.0,153.0,22.0,0.0,11.976538723734736,50
1.0,25.0,58.0,13.0,0.0,6.9216929175316455,48
0.0,2.0,0.0,2.0,0.0,5.645584943573014,70
0.0,43.0,285.0,6.0,0.0,8.333605886461152,54
0.0,1.0,7.0,2.0,0.0,8.813421341809102,45
1.0,1.0,179.0,3.0,0.0,7.355232100419456,69
19.0,17.0,355.0,34.0,0.0,8.806809152422648,119
4.0,1.0,0.0,2.0,0.0,8.00976198366349,55
0.0,1.0,0.0,28.0,1.0,2.590303877695669,159
80.0,2.0,77.0,21.0,1.0,10.36273512665783,105
59.0,12.0,120.0,37.0,0.0,13.266635923900816,40
47.0,3.0,90.0,47.0,0.0,10.294207044121963,50
0.0,1.0,0.0,33.0,1.0,8.863182739468055,125
0.0,1.0,180.0,145.0,0.0,24.78888533052199,105
5.0,1.0,363.0,61.0,0.0,21.066313543192,80
58.0,1.0,364.0,22.0,0.0,12.525960664083934,96
11.0,4.0,335.0,87.0,1.0,11.576365418780968,140
11.0,2.0,259.0,203.0,1.0,28.932908484167037,100
60.0,1.0,148.0,1.0,0.0,1.2206370159088031,350
167.0,1.0,295.0,14.0,0.0,2.3110760190182265,150
36.0,1.0,10.0,23.0,1.0,4.03275420213822,250
3.0,1.0,0.0,52.0,1.0,3.6005088183437537,135
1.0,1.0,0.0,12.0,1.0,5.701765958067274,175
126.0,5.0,342.0,73.0,2.0,17.720479012779794,45
6.0,5.0,94.0,210.0,0.0,21.618082033345143,50
26.0,1.0,285.0,6.0,0.0,9.376962105390097,105
72.0,1.0,122.0,26.0,1.0,2.011744691404291,295
3.0,1.0,0.0,8.0,0.0,5.096894844522373,90
0.0,1.0,105.0,7.0,0.0,1.181918121235272,110
1.0,2.0,193.0,59.0,0.0,15.190359965697139,45
2.0,12.0,350.0,39.0,2.0,5.358340762986336,30
7.0,2.0,19.0,12.0,0.0,5.231936119274777,85
29.0,7.0,89.0,114.0,2.0,7.398358940361389,28
4.0,1.0,44.0,7.0,1.0,1.0509141272611229,305
11.0,1.0,6.0,123.0,1.0,9.481107123695647,400
26.0,3.0,155.0,2.0,0.0,8.046142195666658,39
0.0,4.0,179.0,76.0,0.0,15.765716146940361,79
3.0,3.0,11.0,23.0,0.0,4.927818265821295,75
1.0,1.0,0.0,24.0,0.0,11.649573391311108,38
1.0,1.0,0.0,28.0,1.0,3.3266948729681793,125
0.0,1.0,0.0,8.0,0.0,5.097370190448788,145
10.0,1.0,0.0,11.0,1.0,3.6292863557427046,200
17.0,1.0,343.0,2.0,1.0,5.8620233099434715,259
11.0,1.0,341.0,25.0,0.0,3.0294224086686774,72
14.0,1.0,0.0,20.0,1.0,4.124536548662068,100
105.0,1.0,22.0,6.0,1.0,8.470534828879284,120
0.0,2.0,363.0,39.0,0.0,5.414789139705383,88
0.0,1.0,177.0,28.0,0.0,2.8362186635011057,150
13.0,1.0,11.0,79.0,1.0,12.120456251916528,95
2.0,1.0,0.0,53.0,1.0,4.645820474406075,400
4.0,5.0,21.0,7.0,2.0,1.1619107196854863,95
50.0,1.0,96.0,6.0,1.0,8.917169441455922,100
1.0,1.0,0.0,19.0,1.0,3.235615472765503,219
11.0,1.0,0.0,12.0,0.0,7.429445460152683,50
1.0,1.0,179.0,29.0,0.0,9.593507514222614,100
0.0,1.0,189.0,49.0,1.0,5.967273898828828,100
0.0,1.0,0.0,45.0,0.0,6.64948904068965,37
2.0,3.0,0.0,19.0,2.0,3.751919044200314,85
3.0,1.0,0.0,21.0,1.0,8.94738689661025,100
7.0,1.0,0.0,91.0,1.0,21.363778489156086,71
2.0,1.0,42.0,21.0,1.0,10.472983627510972,65
0.0,1.0,342.0,33.0,0.0,8.248443595657283,200
0.0,1.0,0.0,19.0,1.0,3.147007134085671,160
60.0,3.0,281.0,31.0,1.0,7.5638216978623465,120
0.0,1.0,0.0,2.0,0.0,8.089160113879037,68
73.0,3.0,364.0,21.0,0.0,7.721108211328382,71
5.0,1.0,0.0,3.0,1.0,8.266447960961202,150
3.0,1.0,0.0,12.0,2.0,7.4712691679980585,72
1.0,14.0,341.0,21.0,2.0,7.475404670103914,35
43.0,1.0,172.0,70.0,0.0,13.147375923232993,50
130.0,2.0,97.0,2.0,0.0,6.673614822769574,85
0.0,1.0,0.0,2.0,0.0,6.798716644877479,1000
1.0,2.0,0.0,12.0,0.0,5.084256522856963,66
6.0,1.0,0.0,90.0,1.0,14.602636127711111,95
